source_table,parametre,type_entite_geo,nom_propose,code_propose,x,y,geom_wkt,attributs_detectes,table_geo_cible,confiance,justification
staging.raw_idp_2024_src_pollution_marche_cadre,,autre,DAYAT FOUARATE,staging_raw_idp_2024_src_pollution_marche_cadre_dayat_fouarate,393481.0,408618.0,POINT(393481.000 408618.000),"{""commune"": ""Kenitra"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""DAYAT FOUARATE"", ""nature"": ""Eaux superficielles"", ""nature_pts_prelevement"": ""21"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""qualite.source_pollution_prelevement"", ""id"": ""b57c0c10-c128-4389-983e-81325767bcb9"", ""code"": """", ""name"": ""AVAL REJET INDUSTRIEL MERJA"", ""type"": ""point_pollution"", ""distance_m"": 874.714}, {""table"": ""infra.rejet_domestique"", ""id"": ""251"", ""code"": ""KEN_dom1_R.B"", ""name"": ""KEN_dom1_R.B"", ""type"": ""rejet_domestique"", ""distance_m"": 1000.317}, {""table"": ""infra.rejet_domestique"", ""id"": ""252"", ""code"": ""KEN_dom1_R.B"", ""name"": ""KEN_dom1_R.B"", ""type"": ""rejet_domestique"", ""distance_m"": 1000.317}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=qualite.source_pollution_prelevement:AVAL REJET INDUSTRIEL MERJA:874.714m"
staging.raw_idp_2024_src_pollution_marche_cadre,,autre,PUITS FERME BENNANI,staging_raw_idp_2024_src_pollution_marche_cadre_puits_ferme_bennani,396617.0,425212.0,POINT(396617.000 425212.000),"{""commune"": ""M'Nasra"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""PUITS FERME BENNANI"", ""nature"": ""Eaux souterraines"", ""nature_pts_prelevement"": ""12"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""a29d8cac-65a5-48a6-a749-db6e00e6c628"", ""code"": ""915/8"", ""name"": ""IRE 915/8 PIEZO ( R 911/8 )"", ""type"": ""station"", ""distance_m"": 448.16}, {""table"": ""infra.stations_mesure"", ""id"": ""a29d8cac-65a5-48a6-a749-db6e00e6c628"", ""code"": ""915/8"", ""name"": ""IRE 915/8 PIEZO ( R 911/8 )"", ""type"": ""station"", ""distance_m"": 448.16}, {""table"": ""api.v_station_dimension"", ""id"": ""74b1961b-0750-4f8d-9db8-cea6f8c48c25"", ""code"": ""911/8"", ""name"": ""forage 911/8"", ""type"": ""station"", ""distance_m"": 453.158}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=autre, nearest=api.v_station_dimension:IRE 915/8 PIEZO ( R 911/8 ):448.16m"
staging.raw_idp_2024_src_pollution_marche_cadre,,barrage,FORAGE BARRAGE DE GARDE,staging_raw_idp_2024_src_pollution_marche_cadre_forage_barrage_de_garde,406932.0,432666.0,POINT(406932.000 432666.000),"{""commune"": ""Ben Mansour"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""FORAGE BARRAGE DE GARDE"", ""nature"": ""Eaux souterraines"", ""nature_pts_prelevement"": ""9"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""c1299320-3bdb-4bb3-8bbf-0f9dc3ca71ef"", ""code"": ""3738/8"", ""name"": ""amont barrage de garde"", ""type"": ""station"", ""distance_m"": 191.399}, {""table"": ""api.v_station_dimension"", ""id"": ""5533ab49-e2ed-4580-862d-32146588bbf5"", ""code"": ""3546/8"", ""name"": ""brg garde du sebou"", ""type"": ""station"", ""distance_m"": 191.399}, {""table"": ""infra.stations_mesure"", ""id"": ""c1299320-3bdb-4bb3-8bbf-0f9dc3ca71ef"", ""code"": ""3738/8"", ""name"": ""amont barrage de garde"", ""type"": ""station"", ""distance_m"": 191.399}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=barrage, nearest=api.v_station_dimension:amont barrage de garde:191.399m"
staging.raw_idp_2024_src_pollution_marche_cadre,,autre,FORAGE FERME MED SQALI,staging_raw_idp_2024_src_pollution_marche_cadre_forage_ferme_med_sqali,411145.0,457853.0,POINT(411145.000 457853.000),"{""commune"": ""Behara Ouled Ayad"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""FORAGE FERME MED SQALI"", ""nature"": ""Eaux souterraines"", ""nature_pts_prelevement"": ""9"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""9499d03e-5f03-4040-b8d2-30ecc8dee2d1"", ""code"": ""1502/8"", ""name"": ""forage"", ""type"": ""station"", ""distance_m"": 142.62}, {""table"": ""infra.stations_mesure"", ""id"": ""9499d03e-5f03-4040-b8d2-30ecc8dee2d1"", ""code"": ""1502/8"", ""name"": ""forage"", ""type"": ""station"", ""distance_m"": 142.62}, {""table"": ""api.v_station_dimension"", ""id"": ""5a7dc428-3d45-41c4-b3ad-47c336542374"", ""code"": ""R1502/8"", ""name"": ""puit ghandour bouchaib"", ""type"": ""station"", ""distance_m"": 521.645}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=autre, nearest=api.v_station_dimension:forage:142.62m"
staging.raw_idp_2024_src_pollution_marche_cadre,,autre,AMONT BARRAGE DE GARDE,staging_raw_idp_2024_src_pollution_marche_cadre_amont_barrage_de_garde,411255.0,436360.0,POINT(411255.000 436360.000),"{""commune"": ""Ben Mansour"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AMONT BARRAGE DE GARDE"", ""nature"": ""Eaux superficielles"", ""nature_pts_prelevement"": ""4"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""infra.point_eau"", ""id"": ""bceda482-06c9-4271-978a-76bd70c7cede"", ""code"": ""BMR_DOM_PE1"", ""name"": ""Forage CHELIK Arbi"", ""type"": ""point_eau"", ""distance_m"": 1073.786}, {""table"": ""api.v_station_dimension"", ""id"": ""b9ef0ed5-89e1-45e8-8b77-7365d6024960"", ""code"": ""1820/8"", ""name"": ""Piezometre"", ""type"": ""station"", ""distance_m"": 1398.617}, {""table"": ""infra.stations_mesure"", ""id"": ""b9ef0ed5-89e1-45e8-8b77-7365d6024960"", ""code"": ""1820/8"", ""name"": ""Piezometre"", ""type"": ""station"", ""distance_m"": 1398.617}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=autre, nearest=infra.point_eau:Forage CHELIK Arbi:1073.786m"
staging.raw_idp_2024_src_pollution_marche_cadre,,autre,PUITS STATION DAR SALEM,staging_raw_idp_2024_src_pollution_marche_cadre_puits_station_dar_salem,414129.0,401202.0,POINT(414129.000 401202.000),"{""commune"": ""Amer Seflia"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""PUITS STATION DAR SALEM"", ""nature"": ""Eaux souterraines"", ""nature_pts_prelevement"": ""12"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""dc1d6b46-ff77-43bb-be02-802d3554ea5b"", ""code"": ""3669/8"", ""name"": ""dar salem"", ""type"": ""station"", ""distance_m"": 43.192}, {""table"": ""infra.stations_mesure"", ""id"": ""dc1d6b46-ff77-43bb-be02-802d3554ea5b"", ""code"": ""3669/8"", ""name"": ""dar salem"", ""type"": ""station"", ""distance_m"": 43.192}, {""table"": ""api.v_station_dimension"", ""id"": ""2d239a22-afd5-496a-8431-b658bb79c984"", ""code"": ""2660/14"", ""name"": ""pÃ©peniÃ¨re dar salam"", ""type"": ""station"", ""distance_m"": 85.987}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=autre, nearest=api.v_station_dimension:dar salem:43.192m"
staging.raw_idp_2024_src_pollution_marche_cadre,,station,AVAL STEP SIDI YAHYA EL GHARB,staging_raw_idp_2024_src_pollution_marche_cadre_aval_step_sidi_yahya_el_gharb,416810.0,416679.0,POINT(416810.000 416679.000),"{""commune"": ""Amer Chamlia"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL STEP SIDI YAHYA EL GHARB"", ""nature"": ""Eaux superficielles"", ""nature_pts_prelevement"": ""4"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""infra.step"", ""id"": ""33"", ""code"": ""SYG_DOM1"", ""name"": ""SYG_DOM1"", ""type"": ""step"", ""distance_m"": 771.038}, {""table"": ""api.v_station_dimension"", ""id"": ""a7d73b36-5046-493e-b672-1d39217a1c8f"", ""code"": ""4220/14"", ""name"": ""douar chenouka (aval yahya et cellulose)"", ""type"": ""station"", ""distance_m"": 3261.738}, {""table"": ""infra.stations_mesure"", ""id"": ""a7d73b36-5046-493e-b672-1d39217a1c8f"", ""code"": ""4220/14"", ""name"": ""douar chenouka (aval yahya et cellulose)"", ""type"": ""station"", ""distance_m"": 3261.738}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=station, nearest=infra.step:SYG_DOM1:771.038m"
staging.raw_idp_2024_src_pollution_marche_cadre,,autre,LAGUNE MERJA ZARGA (SURFACE),staging_raw_idp_2024_src_pollution_marche_cadre_lagune_merja_zarga_surface,420051.0,472640.0,POINT(420051.000 472640.000),"{""commune"": ""Ben Mansour"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""LAGUNE MERJA ZARGA (SURFACE)"", ""nature"": ""Eaux superficielles"", ""nature_pts_prelevement"": ""21"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""infra.decharge"", ""id"": ""22"", ""code"": ""MOB_DECH1"", ""name"": ""la commune"", ""type"": ""decharge"", ""distance_m"": 3955.672}, {""table"": ""infra.rejet_abattoir"", ""id"": ""9"", ""code"": """", ""name"": """", ""type"": ""rejet_abattoir"", ""distance_m"": 4437.542}, {""table"": ""geo.source"", ""id"": ""13"", ""code"": ""1422/8"", ""name"": ""Lalla Khdija"", ""type"": ""source"", ""distance_m"": 4659.829}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=infra.decharge:la commune:3955.672m"
staging.raw_idp_2024_src_pollution_marche_cadre,,autre,FORAGE FERME HERATI,staging_raw_idp_2024_src_pollution_marche_cadre_forage_ferme_herati,426317.0,439663.0,POINT(426317.000 439663.000),"{""commune"": ""Sidi Kamel"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""FORAGE FERME HERATI"", ""nature"": ""Eaux souterraines"", ""nature_pts_prelevement"": ""9"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""c8714923-acd7-4c86-91c7-98fc52024917"", ""code"": ""1026/8"", ""name"": ""IRE 1026/8"", ""type"": ""station"", ""distance_m"": 943.004}, {""table"": ""api.v_station_dimension"", ""id"": ""4be999a5-319d-41f9-8e44-2f2ab9f8cc51"", ""code"": ""1062/8"", ""name"": ""puits Ã captage cuvelÃ©"", ""type"": ""station"", ""distance_m"": 943.004}, {""table"": ""infra.stations_mesure"", ""id"": ""c8714923-acd7-4c86-91c7-98fc52024917"", ""code"": ""1026/8"", ""name"": ""IRE 1026/8"", ""type"": ""station"", ""distance_m"": 943.004}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=autre, nearest=api.v_station_dimension:IRE 1026/8:943.004m"
staging.raw_idp_2024_src_pollution_marche_cadre,,autre,PUITS MOHAMED CHEHYMA,staging_raw_idp_2024_src_pollution_marche_cadre_puits_mohamed_chehyma,427574.0,482265.0,POINT(427574.000 482265.000),"{""commune"": ""Laouamra"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""PUITS MOHAMED CHEHYMA"", ""nature"": ""Eaux souterraines"", ""nature_pts_prelevement"": ""12"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""22a42d10-7cde-4d23-ba3b-91d65c993102"", ""code"": ""2013/3"", ""name"": ""puits mohamed chehyma"", ""type"": ""station"", ""distance_m"": 28.302}, {""table"": ""infra.stations_mesure"", ""id"": ""22a42d10-7cde-4d23-ba3b-91d65c993102"", ""code"": ""2013/3"", ""name"": ""puits mohamed chehyma"", ""type"": ""station"", ""distance_m"": 28.302}, {""table"": ""infra.rejet_industriel"", ""id"": ""4"", ""code"": """", ""name"": ""MAZARIA BASSITA"", ""type"": ""rejet_industriel"", ""distance_m"": 3019.999}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=autre, nearest=api.v_station_dimension:puits mohamed chehyma:28.302m"
staging.raw_idp_2024_src_pollution_marche_cadre,,autre,AVAL DAR GUEDDARI,staging_raw_idp_2024_src_pollution_marche_cadre_aval_dar_gueddari,434398.0,425035.0,POINT(434398.000 425035.000),"{""commune"": ""Dar El Gueddari"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL DAR GUEDDARI"", ""nature"": ""Eaux superficielles"", ""nature_pts_prelevement"": ""4"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""0a9f1311-a69f-499d-afc5-8625fb7096f4"", ""code"": ""3693/8"", ""name"": ""aval dar gueddari"", ""type"": ""station"", ""distance_m"": 973.265}, {""table"": ""infra.stations_mesure"", ""id"": ""0a9f1311-a69f-499d-afc5-8625fb7096f4"", ""code"": ""3693/8"", ""name"": ""aval dar gueddari"", ""type"": ""station"", ""distance_m"": 973.265}, {""table"": ""api.v_station_dimension"", ""id"": ""2f40798e-5a65-4bcf-8cd7-9796a9aec2b1"", ""code"": ""3692/8"", ""name"": ""pont amont dar gueddari"", ""type"": ""station"", ""distance_m"": 1989.659}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=api.v_station_dimension:aval dar gueddari:973.265m"
staging.raw_idp_2024_src_pollution_marche_cadre,,autre,FORAGE SOCHATOUR,staging_raw_idp_2024_src_pollution_marche_cadre_forage_sochatour,434414.0,478461.0,POINT(434414.000 478461.000),"{""commune"": ""Lalla Mimouna"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""FORAGE SOCHATOUR"", ""nature"": ""Eaux souterraines"", ""nature_pts_prelevement"": ""9"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""4103c297-9c74-4044-acd2-41f54188d691"", ""code"": ""954/8"", ""name"": ""puits sochatour"", ""type"": ""station"", ""distance_m"": 62.584}, {""table"": ""infra.stations_mesure"", ""id"": ""4103c297-9c74-4044-acd2-41f54188d691"", ""code"": ""954/8"", ""name"": ""puits sochatour"", ""type"": ""station"", ""distance_m"": 62.584}, {""table"": ""infra.step"", ""id"": ""25"", ""code"": ""LLM_DOM1"", ""name"": ""LLM_DOM1"", ""type"": ""step"", ""distance_m"": 3814.408}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=autre, nearest=api.v_station_dimension:puits sochatour:62.584m"
staging.raw_idp_2024_src_pollution_marche_cadre,,autre,PUITS MOHAMED HASSANI,staging_raw_idp_2024_src_pollution_marche_cadre_puits_mohamed_hassani,437049.0,471403.0,POINT(437049.000 471403.000),"{""commune"": ""Lalla Mimouna"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""PUITS MOHAMED HASSANI"", ""nature"": ""Eaux souterraines"", ""nature_pts_prelevement"": ""12"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""e029c13f-a780-4232-82aa-9606a4718a12"", ""code"": ""1900/8"", ""name"": ""puits mohamed hassani"", ""type"": ""station"", ""distance_m"": 1203.996}, {""table"": ""infra.stations_mesure"", ""id"": ""e029c13f-a780-4232-82aa-9606a4718a12"", ""code"": ""1900/8"", ""name"": ""puits mohamed hassani"", ""type"": ""station"", ""distance_m"": 1203.996}, {""table"": ""infra.rejet_abattoir"", ""id"": ""10"", ""code"": """", ""name"": """", ""type"": ""rejet_abattoir"", ""distance_m"": 1285.327}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=autre, nearest=api.v_station_dimension:puits mohamed hassani:1203.996m"
staging.raw_idp_2024_src_pollution_marche_cadre,,station,AVAL STEP DAR GUEDDARI,staging_raw_idp_2024_src_pollution_marche_cadre_aval_step_dar_gueddari,437704.0,426402.0,POINT(437704.000 426402.000),"{""commune"": ""Dar El Gueddari"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL STEP DAR GUEDDARI"", ""nature"": ""Eaux superficielles"", ""nature_pts_prelevement"": ""6"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""infra.decharge"", ""id"": ""125"", ""code"": ""DAR_DECH1"", ""name"": ""dar el gueddari"", ""type"": ""decharge"", ""distance_m"": 733.297}, {""table"": ""infra.step"", ""id"": ""31"", ""code"": ""DAG_DOM1"", ""name"": ""DAG_DOM1"", ""type"": ""step"", ""distance_m"": 864.695}, {""table"": ""api.v_station_dimension"", ""id"": ""2f40798e-5a65-4bcf-8cd7-9796a9aec2b1"", ""code"": ""3692/8"", ""name"": ""pont amont dar gueddari"", ""type"": ""station"", ""distance_m"": 2719.205}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=station, nearest=infra.decharge:dar el gueddari:733.297m"
staging.raw_idp_2024_src_pollution_marche_cadre,,autre,FORAGE ONEP KSAIBIA,staging_raw_idp_2024_src_pollution_marche_cadre_forage_onep_ksaibia,438642.0,410539.0,POINT(438642.000 410539.000),"{""commune"": ""Ksaibia"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""FORAGE ONEP KSAIBIA"", ""nature"": ""Eaux souterraines"", ""nature_pts_prelevement"": ""9"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""e01b319f-752a-4488-ba17-084e7d116445"", ""code"": ""727/14"", ""name"": ""IRE 727/14"", ""type"": ""station"", ""distance_m"": 830.351}, {""table"": ""infra.stations_mesure"", ""id"": ""e01b319f-752a-4488-ba17-084e7d116445"", ""code"": ""727/14"", ""name"": ""IRE 727/14"", ""type"": ""station"", ""distance_m"": 830.351}, {""table"": ""api.v_station_dimension"", ""id"": ""dd15706f-4324-4a87-8f11-933af526e5fd"", ""code"": ""3268/14"", ""name"": ""IRE 3268/14"", ""type"": ""station"", ""distance_m"": 1981.561}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=autre, nearest=api.v_station_dimension:IRE 727/14:830.351m"
staging.raw_idp_2024_src_pollution_marche_cadre,,station,AMONT STEP KHEMISSET,staging_raw_idp_2024_src_pollution_marche_cadre_amont_step_khemisset,439837.0,360098.0,POINT(439837.000 360098.000),"{""commune"": ""Khemisset"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AMONT STEP KHEMISSET"", ""nature"": ""Eaux superficielles"", ""nature_pts_prelevement"": ""4"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""280"", ""code"": ""RG-KHM-1"", ""name"": ""RG-KHM-1"", ""type"": ""rejet_domestique"", ""distance_m"": 749.979}, {""table"": ""infra.step"", ""id"": ""28"", ""code"": ""khm_DOM"", ""name"": ""khm_DOM"", ""type"": ""step"", ""distance_m"": 932.826}, {""table"": ""infra.rejet_domestique"", ""id"": ""276"", ""code"": ""RG-KHM-6"", ""name"": ""RG-KHM-6"", ""type"": ""rejet_domestique"", ""distance_m"": 953.39}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=station, nearest=infra.rejet_domestique:RG-KHM-1:749.979m"
staging.raw_idp_2024_src_pollution_marche_cadre,,station,AVAL STEP KHEMISSET,staging_raw_idp_2024_src_pollution_marche_cadre_aval_step_khemisset,440195.0,360614.0,POINT(440195.000 360614.000),"{""commune"": ""Khemisset"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL STEP KHEMISSET"", ""nature"": ""Eaux superficielles"", ""nature_pts_prelevement"": ""4"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""280"", ""code"": ""RG-KHM-1"", ""name"": ""RG-KHM-1"", ""type"": ""rejet_domestique"", ""distance_m"": 382.873}, {""table"": ""infra.step"", ""id"": ""28"", ""code"": ""khm_DOM"", ""name"": ""khm_DOM"", ""type"": ""step"", ""distance_m"": 613.636}, {""table"": ""infra.rejet_domestique"", ""id"": ""276"", ""code"": ""RG-KHM-6"", ""name"": ""RG-KHM-6"", ""type"": ""rejet_domestique"", ""distance_m"": 1515.68}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=station, nearest=infra.rejet_domestique:RG-KHM-1:382.873m"
