source_schema,source_table,source_column_parametre,source_column_valeur,parametre_source,parametre_source_normalise,parametre_standard_metier,code_parametre_canonique,mapping_status,mapping_confidence,unite_source,unite_source_resolue,unite_standard,statut_unite,conversion_regle,regle_parsing,qa_flags,scope_migration,volume_total,nb_non_numerique,exemples_valeurs,action_migration,commentaire_preparation
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,SO42-_IC,so42_ic,SO4²-,SO4,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,127,0,"valeur=8,09; date=2025-10-06; point=FORAGE ABD NBI BOUTABEQ || valeur=10,8; date=2025-10-06; point=PUITS DAR BEL GHAZI || valeur=78,4; date=2025-10-06; point=DAYAT FOUARATE",MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,somme anions_meq/l,somme_anions_meq_l,Som_anions,SOM_ANIONS,MAPPED,0.95,à confirmer,meq/L ou mg/L,meq/L ou mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,89,0,aucun exemple non nul,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_idp_2024_mesures_qualite_globale,parametre_qualite,val_qual,somme anions_meq/l3,somme_anions_meq_l3,Som_anions,SOM_ANIONS,MAPPED,0.95,à confirmer,meq/L ou mg/L,meq/L ou mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,28,0,aucun exemple non nul,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,somme anions_mg/l,somme_anions_mg_l,Som_anions,SOM_ANIONS,MAPPED,0.95,mg/L,mg/L,meq/L ou mg/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,89,0,aucun exemple non nul,MIGRER,
staging,raw_idp_2024_mesures_qualite_globale,parametre_qualite,val_qual,somme anions_mg/l4,somme_anions_mg_l4,Som_anions,SOM_ANIONS,MAPPED,0.95,mg/L,mg/L,meq/L ou mg/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,28,0,aucun exemple non nul,MIGRER,
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,Somme cations_meq/l,somme_cations_meq_l,Som_cations,SOM_CATIONS,MAPPED,0.95,à confirmer,meq/L ou mg/L,meq/L ou mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,89,0,aucun exemple non nul,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,Somme cations_mg/l,somme_cations_mg_l,Som_cations,SOM_CATIONS,MAPPED,0.95,mg/L,mg/L,meq/L ou mg/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,89,0,aucun exemple non nul,MIGRER,
staging,raw_idp_2024_mesures_qualite_globale,parametre_qualite,val_qual,Sr,sr,Sr,SR,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,5,0,"valeur=0,1099; date=2025-10-23; point=BSM_PDOM1_R2 (EM) || valeur=0,1479; date=2025-10-28; point=SJH_DOM1_R1 (EM) || valeur=0,3742; date=2025-10-30; point=AVAL STEP OUED AMLIL",MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_decharges_abhs,,sup_occupee_ha,sup_occupee_ha,sup_occupee_ha,Superficie_ha,SUPERFICIE_HA,MAPPED,0.95,ha,ha,ha,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,233,0,valeur=80; date=n/a; point=042810111 || valeur=0.3; date=n/a; point=042910301 || valeur=4.3; date=n/a; point=044810911,MIGRER,
staging,raw_decharges_abhs,,sup_tot_ha,sup_tot_ha,sup_tot_ha,Superficie_ha,SUPERFICIE_HA,MAPPED,0.95,ha,ha,ha,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,233,0,valeur=6; date=n/a; point=042810111 || valeur=0.35; date=n/a; point=042910301 || valeur=4.3; date=n/a; point=044810911,MIGRER,
staging,raw_step_abhs,,superficie_ha,superficie_ha,superficie_ha,Superficie_ha,SUPERFICIE_HA,MAPPED,0.95,ha,ha,ha,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,41,0,valeur=2.51; date=n/a; point=042811107 || valeur=3; date=n/a; point=042810701 || valeur=7; date=n/a; point=042910317,MIGRER,
staging,raw_bassin_sebou,,superficie_km2,superficie_km2,superficie_km2,Superficie_km2,SUPERFICIE_KM2,MAPPED,0.95,km2,km2,km²,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,1,0,valeur=40960.94362070001; date=n/a; point=n/a,MIGRER,
staging,raw_nappes_abhs,,superficie_km2,superficie_km2,superficie_km2,Superficie_km2,SUPERFICIE_KM2,MAPPED,0.95,km2,km2,km²,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,17,0,valeur=3866.43066012582; date=n/a; point=n/a || valeur=4075.9107159881; date=n/a; point=n/a || valeur=235.95856006317; date=n/a; point=n/a,MIGRER,
staging,raw_bathymetries_barrages_abhs,,surface_km2,surface_km2,surface_km2,Superficie_km2,SUPERFICIE_KM2,MAPPED,0.95,km2,km2,km²,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,62359,0,valeur=0; date=n/a; point=1847/15 || valeur=0.024560001; date=n/a; point=1847/15 || valeur=0.049120001; date=n/a; point=1847/15,MIGRER,
staging,raw_idp_2024_src_pollution_globale,parametre,t_air,t_air,t_air,T_air,T_AIR,MAPPED,0.95,à confirmer,°C,°C,UNIT_ASSUMED,aucune,numeric_decimal_comma + timestep + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FLAG_GAP_TIME_SERIES | FLAG_TIMESTEP_IRREGULAR | FLAG_DUPLICATE_TIMESTEP | UNIT_MISSING | TYPE_VALEUR_OBSERVEE | UNIT_ASSUMED,MESURE,243,0,aucun exemple non nul,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_idp_2024_src_pollution_marche_cadre,parametre,t_air,t_air,t_air,T_air,T_AIR,MAPPED,0.95,à confirmer,°C,°C,UNIT_ASSUMED,aucune,numeric_decimal_comma + timestep + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FLAG_GAP_TIME_SERIES | FLAG_TIMESTEP_IRREGULAR | FLAG_DUPLICATE_TIMESTEP | UNIT_MISSING | TYPE_VALEUR_OBSERVEE | UNIT_ASSUMED,MESURE,148,0,aucun exemple non nul,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_mesures_qualite_barrages,parametre_qualite,val_qual_barr,T_Air,t_air,T_air,T_AIR,MAPPED,0.95,°C,°C,°C,UNIT_OK,aucune,numeric_decimal_comma + timestep + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FLAG_GAP_TIME_SERIES | FLAG_TIMESTEP_IRREGULAR | FLAG_DUPLICATE_TIMESTEP | UNIT_OK | TYPE_VALEUR_OBSERVEE,MESURE,420,0,valeur=38; date=1988-10-14; point=788/21 || valeur=27; date=1989-03-24; point=788/21 || valeur=21; date=1990-01-30; point=788/21,MIGRER_AVEC_FLAG,
staging,raw_mesures_qualite_nappes,parametre_qualite,val_qual_nap,T_Air,t_air,T_air,T_AIR,MAPPED,0.95,°C,°C,°C,UNIT_OK,aucune,numeric_decimal_comma + timestep + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FLAG_GAP_TIME_SERIES | FLAG_TIMESTEP_IRREGULAR | FLAG_DUPLICATE_TIMESTEP | UNIT_OK | TYPE_VALEUR_OBSERVEE,MESURE,2617,0,valeur=28; date=1988-10-03; point=1652/22 || valeur=19.5; date=1988-10-19; point=1475/9 || valeur=21; date=1989-03-31; point=2528/15,MIGRER_AVEC_FLAG,
staging,raw_mesures_qualite_rivieres,parametre_qualite,val_qual_riv,T_Air,t_air,T_air,T_AIR,MAPPED,0.95,°C,°C,°C,UNIT_OK,aucune,numeric_decimal_comma + timestep + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FLAG_GAP_TIME_SERIES | FLAG_TIMESTEP_IRREGULAR | FLAG_DUPLICATE_TIMESTEP | UNIT_OK | TYPE_VALEUR_OBSERVEE,MESURE,1995,0,valeur=27.5; date=1988-09-20; point=2817/15 || valeur=24; date=1988-09-22; point=1000/23 || valeur=20; date=1988-10-04; point=2169/15,MIGRER_AVEC_FLAG,
staging,raw_suivi_qualite_brg_garde_hebdo,parametre_qualite,val_qual_brg_garde_hebdo,T_air,t_air,T_air,T_AIR,MAPPED,0.95,à confirmer,°C,°C,UNIT_ASSUMED,aucune,numeric_decimal_comma + timestep + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FLAG_GAP_TIME_SERIES | FLAG_TIMESTEP_IRREGULAR | FLAG_DUPLICATE_TIMESTEP | UNIT_MISSING | TYPE_VALEUR_OBSERVEE | UNIT_ASSUMED,MESURE,182,0,valeur=13; date=2024-01-03; point=n/a || valeur=15; date=2024-01-10; point=n/a || valeur=17; date=2024-01-17; point=n/a,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_suivi_qualite_sebou_jr,parametre_qualite,val_qual_sebou_jr,T_air,t_air,T_air,T_AIR,MAPPED,0.95,à confirmer,°C,°C,UNIT_ASSUMED,aucune,numeric_decimal_comma + timestep + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FLAG_GAP_TIME_SERIES | FLAG_TIMESTEP_IRREGULAR | FLAG_DUPLICATE_TIMESTEP | UNIT_MISSING | TYPE_VALEUR_OBSERVEE | UNIT_ASSUMED,MESURE,4572,0,valeur=NaN; date=2023-12-07; point=2263/15 || valeur=NaN; date=2023-12-08; point=2263/15 || valeur=23; date=2023-12-09; point=2263/15,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_types_mesures,parametre_qualite,,T_Air,t_air,T_air,T_AIR,MAPPED,0.95,°C,°C,°C,UNIT_OK,aucune,numeric_decimal_comma + timestep + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FLAG_GAP_TIME_SERIES | FLAG_TIMESTEP_IRREGULAR | FLAG_DUPLICATE_TIMESTEP | UNIT_OK | TYPE_VALEUR_OBSERVEE | REFERENCE_ONLY,REFERENCE,1,0,colonne_valeur_absente,QUARANTAINE,Ligne de référentiel/source sans colonne valeur ; hors lot de migration des mesures.
staging,raw_idp_2024_src_pollution_globale,parametre,t_eau,t_eau,t_eau,T_eau,T_EAU,MAPPED,0.95,à confirmer,°C,°C,UNIT_ASSUMED,aucune,numeric_decimal_comma + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,243,0,aucun exemple non nul,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_idp_2024_src_pollution_marche_cadre,parametre,t_eau,t_eau,t_eau,T_eau,T_EAU,MAPPED,0.95,à confirmer,°C,°C,UNIT_ASSUMED,aucune,numeric_decimal_comma + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,148,0,aucun exemple non nul,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_mesures_qualite_barrages,parametre_qualite,val_qual_barr,T_eau,t_eau,T_eau,T_EAU,MAPPED,0.95,°C,°C,°C,UNIT_OK,aucune,numeric_decimal_comma + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,420,0,valeur=24; date=1988-10-14; point=788/21 || valeur=17; date=1989-03-24; point=788/21 || valeur=11.5; date=1990-01-30; point=788/21,MIGRER,
staging,raw_mesures_qualite_nappes,parametre_qualite,val_qual_nap,T_eau,t_eau,T_eau,T_EAU,MAPPED,0.95,°C,°C,°C,UNIT_OK,aucune,numeric_decimal_comma + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,2658,0,valeur=24; date=1988-10-03; point=1652/22 || valeur=20; date=1988-10-19; point=1475/9 || valeur=22; date=1989-03-31; point=2528/15,MIGRER,
staging,raw_mesures_qualite_rivieres,parametre_qualite,val_qual_riv,T_eau,t_eau,T_eau,T_EAU,MAPPED,0.95,°C,°C,°C,UNIT_OK,aucune,numeric_decimal_comma + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,1995,0,valeur=24.5; date=1988-09-20; point=2817/15 || valeur=24; date=1988-09-22; point=1000/23 || valeur=17.5; date=1988-10-04; point=2169/15,MIGRER,
staging,raw_suivi_qualite_brg_garde_hebdo,parametre_qualite,val_qual_brg_garde_hebdo,T_eau,t_eau,T_eau,T_EAU,MAPPED,0.95,°C,°C,°C,UNIT_OK,aucune,numeric_decimal_comma + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,182,0,valeur=13.7; date=2024-01-03; point=n/a || valeur=14; date=2024-01-10; point=n/a || valeur=14.5; date=2024-01-17; point=n/a,MIGRER,
staging,raw_suivi_qualite_sebou_jr,parametre_qualite,val_qual_sebou_jr,T_eau,t_eau,T_eau,T_EAU,MAPPED,0.95,°C,°C,°C,UNIT_OK,aucune,numeric_decimal_comma + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,4572,0,valeur=NaN; date=2023-12-07; point=2263/15 || valeur=NaN; date=2023-12-08; point=2263/15 || valeur=18.6; date=2023-12-09; point=2263/15,MIGRER_AVEC_FLAG,
staging,raw_types_mesures,parametre_qualite,,T_eau,t_eau,T_eau,T_EAU,MAPPED,0.95,°C,°C,°C,UNIT_OK,aucune,numeric_decimal_comma + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK | REFERENCE_ONLY,REFERENCE,1,0,colonne_valeur_absente,QUARANTAINE,Ligne de référentiel/source sans colonne valeur ; hors lot de migration des mesures.
staging,raw_mesures_qualite_barrages,parametre_qualite,val_qual_barr,TA,ta,Titre_Alcalimetrique,TA,MAPPED,0.95,°F,meq/L,meq/L,UNIT_CONVERTED,value / 5,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_CONFLICT | UNIT_CONVERTED,MESURE,70,0,valeur=0; date=1994-05-30; point=3546/8 || valeur=0; date=1994-07-22; point=788/21 || valeur=0; date=1994-07-25; point=3323/8,MIGRER_AVEC_FLAG,Conversion d’unité à appliquer lors du chargement contrôlé.
staging,raw_mesures_qualite_nappes,parametre_qualite,val_qual_nap,TA,ta,Titre_Alcalimetrique,TA,MAPPED,0.95,°F,meq/L,meq/L,UNIT_CONVERTED,value / 5,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_CONFLICT | UNIT_CONVERTED,MESURE,2027,0,valeur=0; date=1990-09-21; point=2881/15 || valeur=0; date=1991-03-27; point=2881/15 || valeur=0; date=1991-03-28; point=2043/15,MIGRER_AVEC_FLAG,Conversion d’unité à appliquer lors du chargement contrôlé.
staging,raw_mesures_qualite_rivieres,parametre_qualite,val_qual_riv,TA,ta,Titre_Alcalimetrique,TA,MAPPED,0.95,°F,meq/L,meq/L,UNIT_CONVERTED,value / 5,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_CONFLICT | UNIT_CONVERTED,MESURE,1100,0,valeur=0; date=1994-05-24; point=1236/14 || valeur=3; date=1994-05-25; point=1540/15 || valeur=2.5; date=1994-05-25; point=1541/15,MIGRER_AVEC_FLAG,Conversion d’unité à appliquer lors du chargement contrôlé.
staging,raw_types_mesures,parametre_qualite,,TA,ta,Titre_Alcalimetrique,TA,MAPPED,0.95,°F,meq/L,meq/L,UNIT_CONVERTED,value / 5,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_CONFLICT | UNIT_CONVERTED | REFERENCE_ONLY,REFERENCE,1,0,colonne_valeur_absente,QUARANTAINE,Ligne de référentiel/source sans colonne valeur ; hors lot de migration des mesures.
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,TA/Tas_°F,ta_tas_degf,Titre_Alcalimetrique,TA,MAPPED,0.95,à confirmer,meq/L,meq/L,UNIT_CONVERTED,value / 5,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_CONVERTED,MESURE,89,0,valeur=0; date=2025-10-06; point=FORAGE ABD NBI BOUTABEQ || valeur=0; date=2025-10-06; point=PUITS DAR BEL GHAZI || valeur=0; date=2025-10-06; point=PUITS KBIR BOUTARTA,MIGRER_AVEC_FLAG,Conversion d’unité à appliquer lors du chargement contrôlé.
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,TA/Tas_meq/l,ta_tas_meq_l,Titre_Alcalimetrique,TA,MAPPED,0.95,à confirmer,meq/L,meq/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,89,0,valeur=0; date=2025-10-06; point=FORAGE ABD NBI BOUTABEQ || valeur=0; date=2025-10-06; point=PUITS DAR BEL GHAZI || valeur=0; date=2025-10-06; point=PUITS KBIR BOUTARTA,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_idp_2024_mesures_qualite_globale,parametre_qualite,val_qual,TA_°F,ta_degf,Titre_Alcalimetrique,TA,MAPPED,0.95,à confirmer,meq/L,meq/L,UNIT_CONVERTED,value / 5,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_CONVERTED,MESURE,32,0,valeur=0; date=2024-09-18; point=BMR_DOM_PE1 (Forage CHELIK Arbi) || valeur=0; date=2024-09-18; point=SAT_DEC_PE1 (Puits youness CHOUA) || valeur=0; date=2024-09-19; point=SHZ_DOM2_PE1 (Source Skhinate (Nakhla),MIGRER_AVEC_FLAG,Conversion d’unité à appliquer lors du chargement contrôlé.
staging,raw_idp_2024_mesures_qualite_globale,parametre_qualite,val_qual,TA_meq/l,ta_meq_l,Titre_Alcalimetrique,TA,MAPPED,0.95,à confirmer,meq/L,meq/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,32,0,valeur=0; date=2024-09-18; point=BMR_DOM_PE1 (Forage CHELIK Arbi) || valeur=0; date=2024-09-18; point=SAT_DEC_PE1 (Puits youness CHOUA) || valeur=0; date=2024-09-19; point=SHZ_DOM2_PE1 (Source Skhinate (Nakhla),MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_mesures_qualite_barrages,parametre_qualite,val_qual_barr,TAC,tac,Titre_Alcalimetrique_Complet,TAC,MAPPED,0.95,mg/L CaCO₃,mg/L CaCO₃,meq/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_CONFLICT,MESURE,71,0,valeur=15; date=1994-05-30; point=3546/8 || valeur=23; date=1994-07-22; point=788/21 || valeur=72; date=1994-07-25; point=3323/8,MIGRER,
staging,raw_mesures_qualite_nappes,parametre_qualite,val_qual_nap,TAC,tac,Titre_Alcalimetrique_Complet,TAC,MAPPED,0.95,mg/L CaCO₃,mg/L CaCO₃,meq/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_CONFLICT,MESURE,2027,0,valeur=259; date=1990-09-21; point=2881/15 || valeur=21.7; date=1991-03-27; point=2881/15 || valeur=23.5; date=1991-03-28; point=2043/15,MIGRER,
staging,raw_mesures_qualite_rivieres,parametre_qualite,val_qual_riv,TAC,tac,Titre_Alcalimetrique_Complet,TAC,MAPPED,0.95,mg/L CaCO₃,mg/L CaCO₃,meq/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_CONFLICT,MESURE,1103,0,valeur=26.5; date=1994-05-24; point=1236/14 || valeur=19.75; date=1994-05-25; point=1540/15 || valeur=22.5; date=1994-05-25; point=1541/15,MIGRER,
staging,raw_types_mesures,parametre_qualite,,TAC,tac,Titre_Alcalimetrique_Complet,TAC,MAPPED,0.95,mg/L CaCO₃,mg/L CaCO₃,meq/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_CONFLICT | REFERENCE_ONLY,REFERENCE,1,0,colonne_valeur_absente,QUARANTAINE,Ligne de référentiel/source sans colonne valeur ; hors lot de migration des mesures.
staging,raw_idp_2024_mesures_qualite_globale,parametre_qualite,val_qual,Ba,ba,Ba,BA,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | NON_NUMERIC_PRESENT | UNIT_ASSUMED,MESURE,46,1,"valeur=0,0781; date=2024-09-13; point=S8 (Aval Ferme Agricole sidi kamel) || valeur=0,0167; date=2024-09-18; point=S29 (Aval_Conf_Rejet_Douar Ouled Jrir || valeur=0,0213; date=2024-09-18; point=S30 (Aval_Conf_Rejet_SHZ (Sidi Harazem)",MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
