scenario_id,Segment_rejet,Crejet_mg_L,QRejet_m3_s,QSebou_m3_s,QInnaouen_m3_s,QOuergha_m3_s,C_SidiAllalTazi_mg_L,C_BgGarde_mg_L,Statut
SC_QR05_C03_QS02_QI03_QO06,Segment_Pollution_base,200,2.222222222,15,50,200,0.725079775,0.652745306,INSUFFISANT
SC_QR05_C03_QS02_QI03_QO07,Segment_Pollution_base,200,2.222222222,15,50,400,0.348772734,0.400498211,SUFFISANT
SC_QR05_C03_QS03_QI01_QO01,Segment_Pollution_base,200,2.222222222,30,10,10,2.099272966,1.204590082,INSUFFISANT
SC_QR05_C03_QS03_QI01_QO02,Segment_Pollution_base,200,2.222222222,30,10,25,2.201582909,1.717261791,INSUFFISANT
SC_QR05_C03_QS03_QI01_QO03,Segment_Pollution_base,200,2.222222222,30,10,50,1.606672525,1.701039553,INSUFFISANT
SC_QR05_C03_QS03_QI01_QO04,Segment_Pollution_base,200,2.222222222,30,10,100,0.618863821,0.875145257,INSUFFISANT
SC_QR05_C03_QS03_QI01_QO05,Segment_Pollution_base,200,2.222222222,30,10,150,0.248123229,0.399181664,SUFFISANT
SC_QR05_C03_QS03_QI01_QO06,Segment_Pollution_base,200,2.222222222,30,10,200,0.174118847,0.19307752,SUFFISANT
SC_QR05_C03_QS03_QI01_QO07,Segment_Pollution_base,200,2.222222222,30,10,400,0.27094081,0.201911524,SUFFISANT
SC_QR05_C03_QS03_QI02_QO01,Segment_Pollution_base,200,2.222222222,30,25,10,1.971650124,2.348385811,INSUFFISANT
SC_QR05_C03_QS03_QI02_QO02,Segment_Pollution_base,200,2.222222222,30,25,25,1.1669842,1.694344401,INSUFFISANT
SC_QR05_C03_QS03_QI02_QO03,Segment_Pollution_base,200,2.222222222,30,25,50,0.464484185,0.831246495,INSUFFISANT
SC_QR05_C03_QS03_QI02_QO04,Segment_Pollution_base,200,2.222222222,30,25,100,0.413302094,0.200604498,SUFFISANT
SC_QR05_C03_QS03_QI02_QO05,Segment_Pollution_base,200,2.222222222,30,25,150,0.559045613,0.352532715,INSUFFISANT
SC_QR05_C03_QS03_QI02_QO06,Segment_Pollution_base,200,2.222222222,30,25,200,0.597536266,0.444025934,INSUFFISANT
SC_QR05_C03_QS03_QI02_QO07,Segment_Pollution_base,200,2.222222222,30,25,400,0.420330584,0.417911023,SUFFISANT
SC_QR05_C03_QS03_QI03_QO01,Segment_Pollution_base,200,2.222222222,30,50,10,0.709700644,0.35905543,INSUFFISANT
SC_QR05_C03_QS03_QI03_QO02,Segment_Pollution_base,200,2.222222222,30,50,25,0.930181742,0.457242131,INSUFFISANT
SC_QR05_C03_QS03_QI03_QO03,Segment_Pollution_base,200,2.222222222,30,50,50,1.130578399,0.719452679,INSUFFISANT
SC_QR05_C03_QS03_QI03_QO04,Segment_Pollution_base,200,2.222222222,30,50,100,1.074780107,0.935481012,INSUFFISANT
SC_QR05_C03_QS03_QI03_QO05,Segment_Pollution_base,200,2.222222222,30,50,150,0.826659918,0.857680321,INSUFFISANT
SC_QR05_C03_QS03_QI03_QO06,Segment_Pollution_base,200,2.222222222,30,50,200,0.601161718,0.69530803,INSUFFISANT
SC_QR05_C03_QS03_QI03_QO07,Segment_Pollution_base,200,2.222222222,30,50,400,0.178508192,0.249492601,SUFFISANT
SC_QR05_C04_QS01_QI01_QO01,Segment_Pollution_base,250,2.222222222,7.5,10,10,2.391670704,3.313838005,INSUFFISANT
SC_QR05_C04_QS01_QI01_QO02,Segment_Pollution_base,250,2.222222222,7.5,10,25,3.150508404,2.352854967,INSUFFISANT
SC_QR05_C04_QS01_QI01_QO03,Segment_Pollution_base,250,2.222222222,7.5,10,50,2.104104757,2.274764538,INSUFFISANT
SC_QR05_C04_QS01_QI01_QO04,Segment_Pollution_base,250,2.222222222,7.5,10,100,0.643074095,0.912163734,INSUFFISANT
SC_QR05_C04_QS01_QI01_QO05,Segment_Pollution_base,250,2.222222222,7.5,10,150,0.529731631,0.364769101,INSUFFISANT
SC_QR05_C04_QS01_QI01_QO06,Segment_Pollution_base,250,2.222222222,7.5,10,200,0.568798959,0.429811269,INSUFFISANT
SC_QR05_C04_QS01_QI01_QO07,Segment_Pollution_base,250,2.222222222,7.5,10,400,0.423488945,0.399978012,SUFFISANT
SC_QR05_C04_QS01_QI02_QO01,Segment_Pollution_base,250,2.222222222,7.5,25,10,1.588129282,2.687851429,INSUFFISANT
SC_QR05_C04_QS01_QI02_QO02,Segment_Pollution_base,250,2.222222222,7.5,25,25,1.67549324,1.006121278,INSUFFISANT
SC_QR05_C04_QS01_QI02_QO03,Segment_Pollution_base,250,2.222222222,7.5,25,50,2.031994581,1.518324733,INSUFFISANT
SC_QR05_C04_QS01_QI02_QO04,Segment_Pollution_base,250,2.222222222,7.5,25,100,1.36442256,1.450956464,INSUFFISANT
SC_QR05_C04_QS01_QI02_QO05,Segment_Pollution_base,250,2.222222222,7.5,25,150,0.765069723,0.952095091,INSUFFISANT
SC_QR05_C04_QS01_QI02_QO06,Segment_Pollution_base,250,2.222222222,7.5,25,200,0.440273672,0.595644116,INSUFFISANT
SC_QR05_C04_QS01_QI02_QO07,Segment_Pollution_base,250,2.222222222,7.5,25,400,0.133626029,0.123761803,SUFFISANT
SC_QR05_C04_QS01_QI03_QO01,Segment_Pollution_base,250,2.222222222,7.5,50,10,2.154177666,2.769792557,INSUFFISANT
SC_QR05_C04_QS01_QI03_QO02,Segment_Pollution_base,250,2.222222222,7.5,50,25,1.222458601,1.891631484,INSUFFISANT
SC_QR05_C04_QS01_QI03_QO03,Segment_Pollution_base,250,2.222222222,7.5,50,50,0.465885192,0.87850976,INSUFFISANT
SC_QR05_C04_QS01_QI03_QO04,Segment_Pollution_base,250,2.222222222,7.5,50,100,0.596291304,0.304800034,INSUFFISANT
SC_QR05_C04_QS01_QI03_QO05,Segment_Pollution_base,250,2.222222222,7.5,50,150,0.764105499,0.502917588,INSUFFISANT
SC_QR05_C04_QS01_QI03_QO06,Segment_Pollution_base,250,2.222222222,7.5,50,200,0.788738012,0.608304322,INSUFFISANT
SC_QR05_C04_QS01_QI03_QO07,Segment_Pollution_base,250,2.222222222,7.5,50,400,0.516486704,0.52726388,INSUFFISANT
SC_QR05_C04_QS02_QI01_QO01,Segment_Pollution_base,250,2.222222222,15,10,10,4.105362892,4.011593819,INSUFFISANT
SC_QR05_C04_QS02_QI01_QO02,Segment_Pollution_base,250,2.222222222,15,10,25,2.067055702,2.824919939,INSUFFISANT
SC_QR05_C04_QS02_QI01_QO03,Segment_Pollution_base,250,2.222222222,15,10,50,0.972789884,1.022935152,INSUFFISANT
SC_QR05_C04_QS02_QI01_QO04,Segment_Pollution_base,250,2.222222222,15,10,100,1.295179725,1.005661726,INSUFFISANT
SC_QR05_C04_QS02_QI01_QO05,Segment_Pollution_base,250,2.222222222,15,10,150,1.069112539,1.008647561,INSUFFISANT
SC_QR05_C04_QS02_QI01_QO06,Segment_Pollution_base,250,2.222222222,15,10,200,0.802423716,0.842037857,INSUFFISANT
SC_QR05_C04_QS02_QI01_QO07,Segment_Pollution_base,250,2.222222222,15,10,400,0.272561282,0.334743708,SUFFISANT
SC_QR05_C04_QS02_QI02_QO01,Segment_Pollution_base,250,2.222222222,15,25,10,2.585650921,1.470743895,INSUFFISANT
SC_QR05_C04_QS02_QI02_QO02,Segment_Pollution_base,250,2.222222222,15,25,25,2.735953808,2.115714312,INSUFFISANT
SC_QR05_C04_QS02_QI02_QO03,Segment_Pollution_base,250,2.222222222,15,25,50,2.019556046,2.120327473,INSUFFISANT
SC_QR05_C04_QS02_QI02_QO04,Segment_Pollution_base,250,2.222222222,15,25,100,0.790196955,1.108572006,INSUFFISANT
SC_QR05_C04_QS02_QI02_QO05,Segment_Pollution_base,250,2.222222222,15,25,150,0.320251882,0.511280298,INSUFFISANT
SC_QR05_C04_QS02_QI02_QO06,Segment_Pollution_base,250,2.222222222,15,25,200,0.210064113,0.24937278,SUFFISANT
SC_QR05_C04_QS02_QI02_QO07,Segment_Pollution_base,250,2.222222222,15,25,400,0.331762254,0.245853111,SUFFISANT
SC_QR05_C04_QS02_QI03_QO01,Segment_Pollution_base,250,2.222222222,15,50,10,1.101157308,1.87405622,INSUFFISANT
SC_QR05_C04_QS02_QI03_QO02,Segment_Pollution_base,250,2.222222222,15,50,25,0.530795813,1.055840611,INSUFFISANT
SC_QR05_C04_QS02_QI03_QO03,Segment_Pollution_base,250,2.222222222,15,50,50,0.606334031,0.392181188,INSUFFISANT
SC_QR05_C04_QS02_QI03_QO04,Segment_Pollution_base,250,2.222222222,15,50,100,0.966000199,0.603618979,INSUFFISANT
SC_QR05_C04_QS02_QI03_QO05,Segment_Pollution_base,250,2.222222222,15,50,150,1.009392142,0.789918303,INSUFFISANT
SC_QR05_C04_QS02_QI03_QO06,Segment_Pollution_base,250,2.222222222,15,50,200,0.906349719,0.815931678,INSUFFISANT
SC_QR05_C04_QS02_QI03_QO07,Segment_Pollution_base,250,2.222222222,15,50,400,0.435965955,0.500622809,INSUFFISANT
SC_QR05_C04_QS03_QI01_QO01,Segment_Pollution_base,250,2.222222222,30,10,10,2.624091148,1.505737662,INSUFFISANT
SC_QR05_C04_QS03_QI01_QO02,Segment_Pollution_base,250,2.222222222,30,10,25,2.751978636,2.146577358,INSUFFISANT
SC_QR05_C04_QS03_QI01_QO03,Segment_Pollution_base,250,2.222222222,30,10,50,2.008340597,2.126299381,INSUFFISANT
SC_QR05_C04_QS03_QI01_QO04,Segment_Pollution_base,250,2.222222222,30,10,100,0.773579776,1.093931556,INSUFFISANT
SC_QR05_C04_QS03_QI01_QO05,Segment_Pollution_base,250,2.222222222,30,10,150,0.310154051,0.498977095,SUFFISANT
SC_QR05_C04_QS03_QI01_QO06,Segment_Pollution_base,250,2.222222222,30,10,200,0.217648551,0.241346896,SUFFISANT
SC_QR05_C04_QS03_QI01_QO07,Segment_Pollution_base,250,2.222222222,30,10,400,0.338676006,0.252389401,SUFFISANT
SC_QR05_C04_QS03_QI02_QO01,Segment_Pollution_base,250,2.222222222,30,25,10,2.464562654,2.935482264,INSUFFISANT
SC_QR05_C04_QS03_QI02_QO02,Segment_Pollution_base,250,2.222222222,30,25,25,1.458730221,2.117930651,INSUFFISANT
SC_QR05_C04_QS03_QI02_QO03,Segment_Pollution_base,250,2.222222222,30,25,50,0.580605209,1.039058208,INSUFFISANT
SC_QR05_C04_QS03_QI02_QO04,Segment_Pollution_base,250,2.222222222,30,25,100,0.51662755,0.250755608,INSUFFISANT
SC_QR05_C04_QS03_QI02_QO05,Segment_Pollution_base,250,2.222222222,30,25,150,0.698807001,0.440665901,INSUFFISANT
SC_QR05_C04_QS03_QI02_QO06,Segment_Pollution_base,250,2.222222222,30,25,200,0.746920347,0.555032432,INSUFFISANT
SC_QR05_C04_QS03_QI02_QO07,Segment_Pollution_base,250,2.222222222,30,25,400,0.525413215,0.522388756,INSUFFISANT
SC_QR05_C04_QS03_QI03_QO01,Segment_Pollution_base,250,2.222222222,30,50,10,0.88712579,0.44881928,INSUFFISANT
SC_QR05_C04_QS03_QI03_QO02,Segment_Pollution_base,250,2.222222222,30,50,25,1.162727237,0.571552694,INSUFFISANT
SC_QR05_C04_QS03_QI03_QO03,Segment_Pollution_base,250,2.222222222,30,50,50,1.413223028,0.899315894,INSUFFISANT
SC_QR05_C04_QS03_QI03_QO04,Segment_Pollution_base,250,2.222222222,30,50,100,1.343475103,1.16935122,INSUFFISANT
SC_QR05_C04_QS03_QI03_QO05,Segment_Pollution_base,250,2.222222222,30,50,150,1.033324957,1.072100401,INSUFFISANT
SC_QR05_C04_QS03_QI03_QO06,Segment_Pollution_base,250,2.222222222,30,50,200,0.751452148,0.869135082,INSUFFISANT
SC_QR05_C04_QS03_QI03_QO07,Segment_Pollution_base,250,2.222222222,30,50,400,0.223135233,0.311865747,SUFFISANT
SC_QR05_C05_QS01_QI01_QO01,Segment_Pollution_base,300,2.222222222,7.5,10,10,2.870004892,3.976605654,INSUFFISANT
SC_QR05_C05_QS01_QI01_QO02,Segment_Pollution_base,300,2.222222222,7.5,10,25,3.780610085,2.823426008,INSUFFISANT
SC_QR05_C05_QS01_QI01_QO03,Segment_Pollution_base,300,2.222222222,7.5,10,50,2.52492547,2.729717255,INSUFFISANT
SC_QR05_C05_QS01_QI01_QO04,Segment_Pollution_base,300,2.222222222,7.5,10,100,0.771688938,1.094596505,INSUFFISANT
SC_QR05_C05_QS01_QI01_QO05,Segment_Pollution_base,300,2.222222222,7.5,10,150,0.635677934,0.437722921,INSUFFISANT
SC_QR05_C05_QS01_QI01_QO06,Segment_Pollution_base,300,2.222222222,7.5,10,200,0.682558775,0.515773535,INSUFFISANT
SC_QR05_C05_QS01_QI01_QO07,Segment_Pollution_base,300,2.222222222,7.5,10,400,0.508186758,0.479973614,INSUFFISANT
SC_QR05_C05_QS01_QI02_QO01,Segment_Pollution_base,300,2.222222222,7.5,25,10,1.905755043,3.225421667,INSUFFISANT
SC_QR05_C05_QS01_QI02_QO02,Segment_Pollution_base,300,2.222222222,7.5,25,25,2.010591984,1.207345486,INSUFFISANT
SC_QR05_C05_QS01_QI02_QO03,Segment_Pollution_base,300,2.222222222,7.5,25,50,2.438393354,1.821989655,INSUFFISANT
SC_QR05_C05_QS01_QI02_QO04,Segment_Pollution_base,300,2.222222222,7.5,25,100,1.637307048,1.741147757,INSUFFISANT
SC_QR05_C05_QS01_QI02_QO05,Segment_Pollution_base,300,2.222222222,7.5,25,150,0.918083668,1.14251411,INSUFFISANT
SC_QR05_C05_QS01_QI02_QO06,Segment_Pollution_base,300,2.222222222,7.5,25,200,0.528328419,0.71477288,INSUFFISANT
SC_QR05_C05_QS01_QI02_QO07,Segment_Pollution_base,300,2.222222222,7.5,25,400,0.160351247,0.148514166,SUFFISANT
SC_QR05_C05_QS01_QI03_QO01,Segment_Pollution_base,300,2.222222222,7.5,50,10,2.58501339,3.323751211,INSUFFISANT
SC_QR05_C05_QS01_QI03_QO02,Segment_Pollution_base,300,2.222222222,7.5,50,25,1.466950417,2.269957781,INSUFFISANT
SC_QR05_C05_QS01_QI03_QO03,Segment_Pollution_base,300,2.222222222,7.5,50,50,0.559062302,1.054211736,INSUFFISANT
SC_QR05_C05_QS01_QI03_QO04,Segment_Pollution_base,300,2.222222222,7.5,50,100,0.715549588,0.365760028,INSUFFISANT
SC_QR05_C05_QS01_QI03_QO05,Segment_Pollution_base,300,2.222222222,7.5,50,150,0.916926622,0.603501201,INSUFFISANT
SC_QR05_C05_QS01_QI03_QO06,Segment_Pollution_base,300,2.222222222,7.5,50,200,0.946485639,0.72996521,INSUFFISANT
SC_QR05_C05_QS01_QI03_QO07,Segment_Pollution_base,300,2.222222222,7.5,50,400,0.619784057,0.632716656,INSUFFISANT
SC_QR05_C05_QS02_QI01_QO01,Segment_Pollution_base,300,2.222222222,15,10,10,4.926435471,4.813912392,INSUFFISANT
SC_QR05_C05_QS02_QI01_QO02,Segment_Pollution_base,300,2.222222222,15,10,25,2.480467081,3.389903784,INSUFFISANT
SC_QR05_C05_QS02_QI01_QO03,Segment_Pollution_base,300,2.222222222,15,10,50,1.167347908,1.227522135,INSUFFISANT
SC_QR05_C05_QS02_QI01_QO04,Segment_Pollution_base,300,2.222222222,15,10,100,1.55421567,1.206794024,INSUFFISANT
SC_QR05_C05_QS02_QI01_QO05,Segment_Pollution_base,300,2.222222222,15,10,150,1.282935023,1.210377097,INSUFFISANT
SC_QR05_C05_QS02_QI01_QO06,Segment_Pollution_base,300,2.222222222,15,10,200,0.962908447,1.010445356,INSUFFISANT
SC_QR05_C05_QS02_QI01_QO07,Segment_Pollution_base,300,2.222222222,15,10,400,0.327073544,0.40169245,SUFFISANT
SC_QR05_C05_QS02_QI02_QO01,Segment_Pollution_base,300,2.222222222,15,25,10,3.102781296,1.764892578,INSUFFISANT
SC_QR05_C05_QS02_QI02_QO02,Segment_Pollution_base,300,2.222222222,15,25,25,3.283144712,2.538857222,INSUFFISANT
SC_QR05_C05_QS02_QI02_QO03,Segment_Pollution_base,300,2.222222222,15,25,50,2.423467159,2.544393063,INSUFFISANT
SC_QR05_C05_QS02_QI02_QO04,Segment_Pollution_base,300,2.222222222,15,25,100,0.948236346,1.330286503,INSUFFISANT
SC_QR05_C05_QS02_QI02_QO05,Segment_Pollution_base,300,2.222222222,15,25,150,0.384302258,0.613536358,INSUFFISANT
SC_QR05_C05_QS02_QI02_QO06,Segment_Pollution_base,300,2.222222222,15,25,200,0.252076924,0.299247354,SUFFISANT
SC_QR05_C05_QS02_QI02_QO07,Segment_Pollution_base,300,2.222222222,15,25,400,0.398114711,0.295023739,SUFFISANT
SC_QR05_C05_QS02_QI03_QO01,Segment_Pollution_base,300,2.222222222,15,50,10,1.321388841,2.248867512,INSUFFISANT
SC_QR05_C05_QS02_QI03_QO02,Segment_Pollution_base,300,2.222222222,15,50,25,0.636954963,1.267008662,INSUFFISANT
SC_QR05_C05_QS02_QI03_QO03,Segment_Pollution_base,300,2.222222222,15,50,50,0.727600813,0.470617414,INSUFFISANT
SC_QR05_C05_QS02_QI03_QO04,Segment_Pollution_base,300,2.222222222,15,50,100,1.159200191,0.724342704,INSUFFISANT
SC_QR05_C05_QS02_QI03_QO05,Segment_Pollution_base,300,2.222222222,15,50,150,1.211270571,0.947901964,INSUFFISANT
SC_QR05_C05_QS02_QI03_QO06,Segment_Pollution_base,300,2.222222222,15,50,200,1.087619662,0.97911793,INSUFFISANT
SC_QR05_C05_QS02_QI03_QO07,Segment_Pollution_base,300,2.222222222,15,50,400,0.523159146,0.600747347,INSUFFISANT
SC_QR05_C05_QS03_QI01_QO01,Segment_Pollution_base,300,2.222222222,30,10,10,3.14890933,1.806885242,INSUFFISANT
SC_QR05_C05_QS03_QI01_QO02,Segment_Pollution_base,300,2.222222222,30,10,25,3.302374363,2.575892687,INSUFFISANT
SC_QR05_C05_QS03_QI01_QO03,Segment_Pollution_base,300,2.222222222,30,10,50,2.410008669,2.55155921,INSUFFISANT
SC_QR05_C05_QS03_QI01_QO04,Segment_Pollution_base,300,2.222222222,30,10,100,0.928295732,1.312717915,INSUFFISANT
SC_QR05_C05_QS03_QI01_QO05,Segment_Pollution_base,300,2.222222222,30,10,150,0.372184873,0.598772466,INSUFFISANT
SC_QR05_C05_QS03_QI01_QO06,Segment_Pollution_base,300,2.222222222,30,10,200,0.261178255,0.289616287,SUFFISANT
SC_QR05_C05_QS03_QI01_QO07,Segment_Pollution_base,300,2.222222222,30,10,400,0.406411231,0.302867293,SUFFISANT
SC_QR05_C05_QS03_QI02_QO01,Segment_Pollution_base,300,2.222222222,30,25,10,2.957475185,3.522578716,INSUFFISANT
SC_QR05_C05_QS03_QI02_QO02,Segment_Pollution_base,300,2.222222222,30,25,25,1.750476241,2.541516781,INSUFFISANT
SC_QR05_C05_QS03_QI02_QO03,Segment_Pollution_base,300,2.222222222,30,25,50,0.696726203,1.246869802,INSUFFISANT
SC_QR05_C05_QS03_QI02_QO04,Segment_Pollution_base,300,2.222222222,30,25,100,0.619953156,0.300906718,INSUFFISANT
SC_QR05_C05_QS03_QI02_QO05,Segment_Pollution_base,300,2.222222222,30,25,150,0.838568389,0.528799057,INSUFFISANT
SC_QR05_C05_QS03_QI02_QO06,Segment_Pollution_base,300,2.222222222,30,25,200,0.896304429,0.666038871,INSUFFISANT
SC_QR05_C05_QS03_QI02_QO07,Segment_Pollution_base,300,2.222222222,30,25,400,0.630495846,0.62686646,INSUFFISANT
SC_QR05_C05_QS03_QI03_QO01,Segment_Pollution_base,300,2.222222222,30,50,10,1.064550877,0.5385831,INSUFFISANT
SC_QR05_C05_QS03_QI03_QO02,Segment_Pollution_base,300,2.222222222,30,50,25,1.395272613,0.685863197,INSUFFISANT
SC_QR05_C05_QS03_QI03_QO03,Segment_Pollution_base,300,2.222222222,30,50,50,1.695867538,1.079179049,INSUFFISANT
SC_QR05_C05_QS03_QI03_QO04,Segment_Pollution_base,300,2.222222222,30,50,100,1.6121701,1.403221488,INSUFFISANT
SC_QR05_C05_QS03_QI03_QO05,Segment_Pollution_base,300,2.222222222,30,50,150,1.239989877,1.286520481,INSUFFISANT
SC_QR05_C05_QS03_QI03_QO06,Segment_Pollution_base,300,2.222222222,30,50,200,0.901742578,1.042962074,INSUFFISANT
SC_QR05_C05_QS03_QI03_QO07,Segment_Pollution_base,300,2.222222222,30,50,400,0.267762274,0.374238908,SUFFISANT
