node_id,geom
471,01010000204F660000C044D8F02EFF204140D3BC2368B11C41
472,01010000204F66000080416085E54D214180EE5A8294E21A41
473,01010000204F6600000081956361422241802BF65768271C41
474,01010000204F6600008E56BFAB54262241F4791AFEAB361A41
475,01010000204F660000C0D100BE4A27224100C9E5FF262B1C41
476,01010000204F660000806E120315472241409FAB6DA6F91B41
477,01010000204F66000040772D81F8C32241C0718ACEAE6C1C41
478,01010000204F660000A00B244874872041E0CAA1059EF41C41
479,01010000204F66000000151D2908792041A0787A256C5F1C41
480,01010000204F660000803C2C548C092141801D38A734791C41
481,01010000204F66000040302AC9890F224140764F9E50371C41
482,01010000204F6600008E5BF3DC4A40224174E2ABEBBC591A41
483,01010000204F66000040E3A5DBF1162241C0F90F6904931C41
484,01010000204F6600008E4D358C71072341B4B1120166811A41
485,01010000204F660000C0B6621FEE7121412B9D3610D3531A41
486,01010000204F6600000EBF5059F573224174444D826B8E1A41
487,01010000204F6600008E1E5847725C224174D5CB7D71641A41
488,01010000204F660000CE282FCBA3902241F4936B98BDA71A41
489,01010000204F660000801058990AF5214140FDF675F11D1B41
490,01010000204F660000C05D4BC8BD1622410010E937222A1B41
491,01010000204F6600004031088CF648224180787A652A371B41
492,01010000204F660000C015FB0BD65F2241C01E852BC93B1B41
493,01010000204F66000000363CDD058A224140DA1BBC543D1B41
494,01010000204F66000040D8F054B57222410051DA5B65311B41
495,01010000204F66000020EF3865D3A4224140143F46365F1B41
496,01010000204F66000040FC181309DD22418006F05628FE1B41
497,01010000204F660000803C2CB440D622410073D79206371C41
498,01010000204F660000A05E29EB275B224180C1A8A4C0BD1B41
499,01010000204F66000040BD52564833214140840D4F097D1B41
500,01010000204F66000095EA4E2ADC582241AB6563B85A591B41
501,01010000204F660000C0CCCCAC8DCF214140BA49CC99D71B41
502,01010000204F660000E0A8A42EFE91214180029A4815851B41
503,01010000204F660000C0218E5586922141C0DFBE4E6F321B41
504,01010000204F660000A0B96B29618B214140643BDFBE7F1A41
505,01010000204F660000C0270FEB12B5214100A7E8087DA51B41
506,01010000204F6600004033337358A321414007CE19C4681B41
507,01010000204F660000805E294B4A16214180A301FCC8F01B41
508,01010000204F660000803A012D6B8D2041C00968A211B31B41
509,01010000204F66000040BA49AC3D842041C0A145F6EAE91B41
510,01010000204F660000C09DEFC785742041009F3CECF2221C41
511,01010000204F660000009CE94BE1AC1F4115A5985630BC1C41
512,01010000204F660000601361239004204180575B714AF81B41
513,01010000204F660000A0976E12050921416031086C44641B41
514,01010000204F660000C0C56D1447F9204140F38E93C4FF1A41
515,01010000204F66000000DDDA2FF88920416B06A600E8CA1A41
516,01010000204F66000060A4DF7E1E9A2041C0938705C4651B41
517,01010000204F6600004092CB7F0FD520414070CE08C5671A41
518,01010000204F660000202653C543F52041808A8EA424BF1A41
519,01010000204F66000080A3019CEAA120418014AE0787991A41
520,01010000204F66000080AEB642FBF22041C0490CC271651A41
521,01010000204F660000C021B38023102141D5E10EC1416C1A41
522,01010000204F660000A0B740C2027821412083C00A72C31A41
523,01010000204F660000802575625A3621410061C3530C1E1A41
524,01010000204F660000C0C8769E182D2141002DB21D0D571A41
525,01010000204F660000406B9A376D172141006A4D3371671A41
526,01010000204F660000C0C3424D0B2D21410096B28CCB811A41
527,01010000204F6600000EF7B7FD670C224174EE3E956D261A41
528,01010000204F660000CE7B342E6DF4214134A06D4331011A41
529,01010000204F660000CE11E7BAEBC32141941F4741977A1941
530,01010000204F6600000E52FADB35C62141B442913C10B01941
531,01010000204F6600008EAEF8DF06DC2141B4E1CD2827E01941
532,01010000204F6600000ECB74C1D6112241348E59C4D09D1941
533,01010000204F66000080A757AAD9862141C0F528DC66A61541
534,01010000204F660000CE0FBC333EE521417481E8D783741941
535,01010000204F660000C7E12BF3E0B12141FA31CAC102811941
536,01010000204F6600004082B563A191214100F915F91F151941
537,01010000204F660000C0D100DEF01B2041C04F1E167E341A41
538,01010000204F66000080A982717D8420414050FC1883DD1841
539,01010000204F660000E0B88D662AB22041E0C3426DB8031841
540,01010000204F660000273DDDF2EC4F2141BAF737F6A8EF1841
541,01010000204F660000879E0FA8C1F72041DAE1CDA8EFAC1841
542,01010000204F66000080DD93C76F9C2041800D4F2F698A1841
543,01010000204F660000E0A1455622932041A07CD0B3395C1841
544,01010000204F66000080CC5D8B41B22041C09F1A2F24C71841
545,01010000204F66000080787AA5C893204140A8350D83B91841
546,01010000204F660000C0EDA1EA24A320411509AF8AEA8E1841
547,01010000204F6600008E518B5A3AC82041B4BB7AE3A07E1841
548,01010000204F6600000048501C4C242041C03E571B5ED31741
549,01010000204F66000000CCEE29B6B120410024283E29D51741
550,01010000204F660000C79051578EFF2041FA0A99F9774A1841
551,01010000204F6600000EC3A66755102141B4DFA22193361841
552,01010000204F6600000EBC470FE915214174027E1BED251841
553,01010000204F6600004E3CFFEFBC832141342EE3F40FCB1741
554,01010000204F660000E776001DE25921419A2D05F2760B1941
555,01010000204F6600000E3BB2CB2CDE2141B45D2FDBAA071841
556,01010000204F6600004E1A025939F221413421038791121841
557,01010000204F6600004E4E136F15082241743BC3E2F2031841
558,01010000204F66000074EB2474BCFE2141F8DBBB94351E1841
559,01010000204F6600004E97416EF7172241341EFA3C65D41741
560,01010000204F6600004E852D6F582022417418E8A8E91D1841
561,01010000204F6600006E7ECE561B4D2241746FD4D80F3F1841
562,01010000204F6600008E5A15BA253D2241F446E78A8C1F1841
563,01010000204F6600004E799A85D597224174D7F644CA651841
564,01010000204F660000CE79094747772241149DF5B7244F1841
565,01010000204F6600000E4EA4CD11EE2241F4D76546288E1841
566,01010000204F66000007CA054095D922415A4C8ADD73731841
567,01010000204F660000A739F6653CC322413A4EB5A489611841
568,01010000204F660000274133A1159B22417A247B92676F1841
569,01010000204F66000027B6C639D3AD22413A164EA0874C1841
570,01010000204F660000B4790947B9002341F88157D9C2A71841
571,01010000204F660000C09DEFE774B52041401FF46C773C1741
572,01010000204F660000AEA877CA03452241D435B10EB2CC1941
573,01010000204F6600000EEAD76FE0632241F46A0FC9D7BD1941
574,01010000204F6600008E381823D2822241F43829DA56C41941
575,01010000204F660000E73128AC6FC42241BA01A0D87C761941
576,01010000204F660000C089F2DE3AC7224180D2C273CF691A41
577,01010000204F6600008703BA0818AF22415AE01163A5F51941
578,01010000204F6600000E96F4496E512341B4E90AC4104E1941
579,01010000204F6600004ECB52A4EA4D234174B2814297FB1841
580,01010000204F66000007073234D4022341BA37DC15BAD31841
581,01010000204F6600006769B1AD461D23413A529CF16FB11841
582,01010000204F660000007F6A9CF4DA224180567D6E78091641
583,01010000204F660000CE055411352C2241B4AFE779FE671741
584,01010000204F6600008048BFFD9E642141C0567D6E0D771641
585,01010000204F6600004ECD7D6BCE3822413482C69A1F8D1641
586,01010000204F6600008E59C8F574432241B4094C35E2C71641
587,01010000204F6600000E09CC7C84432241F4838220132E1741
588,01010000204F6600008EE73DE7983D224174983028D6371741
589,01010000204F6600008EB7825FD422224134C9C9D241A71741
590,01010000204F6600004E0A19216CC52141B496746240001841
591,01010000204F660000E7A490DD97AE21411A5B26515EDD1741
592,01010000204F66000027CC3007C5B121413A7BF8C0F2FB1741
593,01010000204F660000C04F8D177F9820410044FA6D5D941741
594,01010000204F660000200C93A9927F20412042CF66988E1741
595,01010000204F660000003FC65CCFA52041C0EC9E7C627D1741
596,01010000204F66000040F38E93B5A42041C023B9BC51B91741
597,01010000204F660000D5F83146E3BA2041AB3F359E9B5F1741
598,01010000204F66000000A167F3BFB92141C079C7E93A071541
599,01010000204F660000E0703DCA6969204140B29D2F75721741
600,01010000204F660000A0081B5E39462041607958284C5B1741
601,01010000204F6600000D5989C3733C2041F149888672571741
602,01010000204F660000401136BC53412041C098BB56CD321741
603,01010000204F66000080A3015C960B2041C01058B921111741
604,01010000204F66000080CB7F48AD3C2041405BB13F3FF91641
605,01010000204F660000404BC8474AE9204120E78CE84A2A1741
606,01010000204F66000040BD527655F7204195C42070BA011741
607,01010000204F66000040B4C8761AFC2041003867041CFB1641
608,01010000204F66000040C6DCB5661D214100E3361A1FF01641
609,01010000204F66000040F8C2C414FE2041401136BC73901641
610,01010000204F66000031F8AD3D40FC2041D0C33E1807751641
611,01010000204F660000C0718A4E8840204180EE5AC250B51641
612,01010000204F660000C034EFD8B7992141C04B37C93F871541
613,01010000204F66000040E6AE050D4520414082E2C7A6731641
614,01010000204F660000C0C56D949A41204100DAAC3AC83A1641
615,01010000204F66000040522740FA48204140B9FC8735FC1541
616,01010000204F66000080B5153B98E9204100DDB504653A1641
617,01010000204F660000DE5DD6A59CDF2041A6D058E615F91541
618,01010000204F660000803A014D0044214100D9CE3740F61541
619,01010000204F660000C0FC877458AA2141808A8E6418581541
620,01010000204F660000005D6D6531592141002E90A0BD131641
621,01010000204F660000400681B5CF6E2141002DB21D91141641
622,01010000204F660000001DC945F76E2141809CA263E6421641
623,01010000204F660000805AD33C7E69214100DAAC3A96751641
624,01010000204F6600002C1973528AFD2041CCB77B25FA001641
625,01010000204F660000B4D3D8025D102141ECD80E1A9B4A1641
626,01010000204F66000080666666DD4A2141C032557095981641
627,01010000204F66000040840D4F6A592041406DC53E63BE1541
628,01010000204F66000020AAF17203182241E0490C42958B1541
629,01010000204F660000C08F31F7C5C3214140BD5256B5CF1441
630,01010000204F6600008031778D1DBF2141C066D52717391541
631,01010000204F660000C0B6623F641D214100F9A0276EE81441
632,01010000204F66000040FDF6B52D222141C005125463261541
633,01010000204F660000807571BBA45B2041C0CCCCCC75431541
634,01010000204F660000809CA2E3C42C214140BA494C25611541
635,01010000204F660000C0B662FF744021414007CE99D9861541
636,01010000204F66000000F54A5976792141C0CFD556BABE1541
637,01010000204F660000C0C64B970940214100AE47A148BB1541
638,01010000204F66000069BDFF52C1BD204118F3189185DF1541
639,01010000204F660000806132D5B6EF1F41C0BFEC1E97481441
640,01010000204F660000806666669EB421414090A0F8A5131441
641,01010000204F66000040B6F39D312B214140575B7124B51441
642,01010000204F66000040B4C8F66DC3214140423EE8588F1441
643,01010000204F66000080C729FA4FC72141C064AA20F0471441
644,01010000204F66000080BB963019BF2141C0270FCBFE2B1441
645,01010000204F6600008048BF3D92DF2141C0A145F6A8221441
646,01010000204F6600008065884300AE214140D8F074B7291441
647,01010000204F660000C05D4BE816942141808863DDC8321441
648,01010000204F660000803BDF8F8F0F2241408716D9DBFC1341
649,01010000204F660000E06D34E07D06214120C9E57FA0381341
650,01010000204F660000008D28ED277621418031772DDB2D1441
651,01010000204F6600000020D2AFE5A62141406DC5FEA4E41341
652,01010000204F66000000FCA9913FF72141C035CD7B200C1441
653,01010000204F66000000BADAAAB0352241406B9AF7DFAB1541
654,01010000204F66000000A54E60F04C224140B6F3FD29CC1541
655,01010000204F66000020FED478818B224120D34D2241F71541
656,01010000204F66000000BC051219072241C07F483F609E1241
657,01010000204F660000009A085B8CA6224100166A0D05ED1541
658,01010000204F66000000E9B70F5A1F2241804469AFF0C11241
659,01010000204F660000004FAFB48D1D2241C03D7918897B1341
660,01010000204F66000080D93D190BBF2241806666E63C091641
661,01010000204F6600000004566EEDE32141406C78FA0B9A1241
662,01010000204F660000803A012D8F1F22414031086C27551341
663,01010000204F66000060DF4F0D5926224180F6069F0AF81241
664,01010000204F660000803F353E8A202241004C3749F8301341
665,01010000204F66000020D9CE17AF38224180931844D84D1341
666,01010000204F660000C01B7C817E142241004D84CD9BE41341
667,01010000204F660000E09BC4A0E46122412098DD13C39C1341
668,01010000204F660000C003E72C9BA222414096214E4BC11341
669,01010000204F660000C0EC9EDC1917224180787A654EAA1341
670,01010000204F660000C07493585AAD224140B6F3FD0CFD1341
671,01010000204F66000000371A40F8822241402575C2DCA31341
672,01010000204F6600000098DD5310972141A018041607C01341
673,01010000204F66000040BA490C3B50214100143F06B4631341
674,01010000204F66000000B5A6B9DD22214180787AE540D91241
675,01010000204F660000C068916D24E4204180BB96107ADC1241
676,01010000204F660000E08173863F612141E078E966587F1341
677,01010000204F660000005839B42E312141C0BFEC5E07061341
678,01010000204F66000060DF4F2D5AA920414054E3A559941241
679,01010000204F66000040F163ECC02D214120A8C60B12921341
680,01010000204F66000080D5E74A2F402141C0B12E6E0B361341
681,01010000204F660000405C8FA20B41214180B3EA33017E1341
682,01010000204F660000801F636E952F2141406EA381890B1341
683,01010000204F66000040CA32E4A719214180FF903E94661341
684,01010000204F6600000088F47B328B2041C04082228E751241
685,01010000204F660000C025E443815720418009F9E041281241
686,01010000204F660000C0A0F83194B520410044FAAD9B9E1241
687,01010000204F660000806666C6A83F204180A1D674EFFF1141
688,01010000204F66000040D3BC839473204140E483DE6A501241
689,01010000204F66000000B8AF436A372041C0AF03677AD01141
690,01010000204F660000C0073D1BC9322041404BC8C7E5A31141
691,01010000204F66000000F016287032204140E8D9EC29741141
692,01010000204F66000080AEB6E201891D4180438B6C5CDC1241
693,01010000204F660000C023B9FCF57B214180D712B2C0F41B41
694,01010000204F660000001A519A77801741C04B3709FBEC1841
695,01010000204F66000000E9B72F2195214100AE47A10C561B41
696,01010000204F66000040A9135087FD214180F0850905C71C41
697,01010000204F660000002CD45A288E1B418058A8B50A581741
698,01010000204F66000080C729FA70151C414082E2C75A5A1A41
699,01010000204F6600008045B6F3F1A21E41008C4AAAE7791341
700,01010000204F660000801E16EA891C1C4100B7D14066901541
701,01010000204F6600000039D68532E71F4180EBE2F6B61F1B41
702,01010000204F660000C0915CDE6EFB20418024973F0A451D41
703,01010000204F66000040A392FAC8A61F41005E4B08EC191B41
704,01010000204F6600000020D26F061F1D41002DB21D162C1541
705,01010000204F660000004ED19151A2194180DB6800EEEF1C41
706,01010000204F66000000CB10071A7F194180006F4124F41C41
707,01010000204F66000000A4DFBE23C81D4180B20C31EA991241
708,01010000204F6600008028ED4D1E3F1E41C08AFDA5AA291341
709,01010000204F66000000AC1C9AC6561B41007D3FB589671541
710,01010000204F66000080BE9F5ADA981941808CB96B04631A41
711,01010000204F6600000031082CD0671E41C04603B82D171541
712,01010000204F660000805E290B24681B4140674429279D1741
713,01010000204F660000000EBE702D521F4100C3642A071B1741
714,01010000204F660000804013E16FC71F4140575BB16FC11741
715,01010000204F66000080F6285CEC931B41803D799833C71441
716,01010000204F660000005530AAFA7C1D4180567DAE838D1641
717,01010000204F660000006D563D65BA1C418088631DB3E31741
718,01010000204F66000080696FB092E31B418080260290811441
719,01010000204F660000800512946F891B4180E2C7D875CD1541
720,01010000204F66000080B6F3BD4A801B41807EFB3A0A811641
721,01010000204F660000006A4D3364871B4140A8350D0AE31541
722,01010000204F6600008030992A3BB81841C0AACF5596E01941
723,01010000204F66000000A089F0AC6E1841C0506B1AD6681941
724,01010000204F660000000C9369C94C1E4100AE47A1EAF01841
725,01010000204F66000080218E35B6DC1E41C00C716C05311841
726,01010000204F66000000A9A48ECDBE1F4140BA49CC4C1C1B41
727,01010000204F660000806B9A77B2971F41809318C4041F1941
728,01010000204F660000801283007DF61D41000BB5A67C391C41
729,01010000204F66000080F3FDD4F18B1E410068226C4D451C41
730,01010000204F6600004E9741EEFC282341F44E246649B51A41
731,01010000204F660000D50537BF55D12041D58D06B05B7A1A41
732,01010000204F660000C012F2C1E201204100EBE2F62D351441
