domaine,table_source,table_cible,parametre_source,parametre_canonique,unite,type_metier,entite_geo_type,entite_geo_id,entite_geo_code,entite_geo_nom,champ_rattachement,x,y,geom_present,statut_geo,commentaire,action_recommandee,volume_total,volume_geo_ok,volume_no_ref,volume_no_xy,volume_ambigu,volume_referentiel_manquant
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,NI,NI,mg/L,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=11 | geo_ok=11 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,11,11,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,NO3,NO3,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=92 | geo_ok=92 | backlog_referentiel=92 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,92,92,0,0,0,92
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,O2_DISSOUS,O2_DISSOUS,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=93 | geo_ok=93 | backlog_referentiel=93 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,93,93,0,0,0,93
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,PB,PB,mg/L,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=11 | geo_ok=11 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,11,11,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,PH,PH,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=93 | geo_ok=93 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,93,93,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,PHENOL,PHENOL,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=93 | geo_ok=93 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,93,93,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,PO4,PO4,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=93 | geo_ok=93 | backlog_referentiel=93 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,93,93,0,0,0,93
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,PT,PT,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=91 | geo_ok=91 | backlog_referentiel=91 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,91,91,0,0,0,91
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,SE,SE,mg/L,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=11 | geo_ok=11 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,11,11,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,SIO2,SIO2,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=11 | geo_ok=11 | backlog_referentiel=11 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,11,11,0,0,0,11
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,SO4,SO4,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=92 | geo_ok=92 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,92,92,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,T_AIR,T_AIR,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=93 | geo_ok=93 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,93,93,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,T_EAU,T_EAU,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=93 | geo_ok=93 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,93,93,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,UNREC_BORE_MG_L,UNREC_BORE_MG_L,,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=11 | geo_ok=11 | backlog_referentiel=11 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,11,11,0,0,0,11
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,V,V,mg/L,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=11 | geo_ok=11 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,11,11,0,0,0,0
qualite,qualite.suivi_qualite_barrage_garde_hebdo,qualite.suivi_qualite_barrage_garde_hebdo,ZN,ZN,mg/L,qualite_eau,barrage,4179b4bb-277c-4b29-80fa-300fd49eb9c2,3323/8,garde du sebou,barrage_id / ire_barrage,,,true,GEO_FORCED_MAPPING_METIER,volume=11 | geo_ok=11 | rattachement force valide a Garde Sebou,MIGRER_AVEC_FLAG,11,11,0,0,0,0
