table_a,id_point_a,x_a,y_a,table_b,id_point_b,x_b,y_b,distance_m,type_match
staging.raw_idp_2024_mesures_qualite_globale,115,411388.0,436987.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1292,411255.0,436360.0,640.951,distant
staging.raw_idp_2024_mesures_qualite_globale,1150,514759.0,421189.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1388,519684.0,418218.0,5751.736,distant
staging.raw_idp_2024_mesures_qualite_globale,1151,488904.0,431803.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,16056.526,distant
staging.raw_idp_2024_mesures_qualite_globale,1152,488904.0,431803.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,16056.526,distant
staging.raw_idp_2024_mesures_qualite_globale,1153,488904.0,431803.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,16056.526,distant
staging.raw_idp_2024_mesures_qualite_globale,1154,488904.0,431803.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,16056.526,distant
staging.raw_idp_2024_mesures_qualite_globale,1155,488904.0,431803.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,16056.526,distant
staging.raw_idp_2024_mesures_qualite_globale,1156,488904.0,431803.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,16056.526,distant
staging.raw_idp_2024_mesures_qualite_globale,1157,488904.0,431803.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,16056.526,distant
staging.raw_idp_2024_mesures_qualite_globale,1158,488904.0,431803.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,16056.526,distant
staging.raw_idp_2024_mesures_qualite_globale,1159,488904.0,431803.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,16056.526,distant
staging.raw_idp_2024_mesures_qualite_globale,116,411388.0,436987.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1292,411255.0,436360.0,640.951,distant
staging.raw_idp_2024_mesures_qualite_globale,1160,488904.0,431803.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,16056.526,distant
staging.raw_idp_2024_mesures_qualite_globale,1161,488904.0,431803.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,16056.526,distant
staging.raw_idp_2024_mesures_qualite_globale,1162,488904.0,431803.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,16056.526,distant
staging.raw_idp_2024_mesures_qualite_globale,1163,488904.0,431803.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,16056.526,distant
staging.raw_idp_2024_mesures_qualite_globale,1164,488904.0,431803.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,16056.526,distant
staging.raw_idp_2024_mesures_qualite_globale,1165,488904.0,431803.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,16056.526,distant
staging.raw_idp_2024_mesures_qualite_globale,1166,488904.0,431803.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,16056.526,distant
staging.raw_idp_2024_mesures_qualite_globale,1167,488904.0,431803.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,16056.526,distant
staging.raw_idp_2024_mesures_qualite_globale,1168,488904.0,431803.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,16056.526,distant
staging.raw_idp_2024_mesures_qualite_globale,1169,488904.0,431803.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,16056.526,distant
staging.raw_idp_2024_mesures_qualite_globale,117,411388.0,436987.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1292,411255.0,436360.0,640.951,distant
staging.raw_idp_2024_mesures_qualite_globale,1170,488755.0,432002.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,15978.22,distant
staging.raw_idp_2024_mesures_qualite_globale,1171,488755.0,432002.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,15978.22,distant
staging.raw_idp_2024_mesures_qualite_globale,1172,488755.0,432002.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,15978.22,distant
staging.raw_idp_2024_mesures_qualite_globale,1173,488755.0,432002.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,15978.22,distant
staging.raw_idp_2024_mesures_qualite_globale,1174,488755.0,432002.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,15978.22,distant
staging.raw_idp_2024_mesures_qualite_globale,1175,488755.0,432002.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,15978.22,distant
staging.raw_idp_2024_mesures_qualite_globale,1176,488755.0,432002.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,15978.22,distant
staging.raw_idp_2024_mesures_qualite_globale,1177,488755.0,432002.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,15978.22,distant
staging.raw_idp_2024_mesures_qualite_globale,1178,488755.0,432002.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,15978.22,distant
staging.raw_idp_2024_mesures_qualite_globale,1179,488755.0,432002.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,15978.22,distant
staging.raw_idp_2024_mesures_qualite_globale,118,413977.0,438108.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1292,411255.0,436360.0,3234.932,distant
staging.raw_idp_2024_mesures_qualite_globale,1180,488755.0,432002.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,15978.22,distant
staging.raw_idp_2024_mesures_qualite_globale,1181,488755.0,432002.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,15978.22,distant
staging.raw_idp_2024_mesures_qualite_globale,1182,488755.0,432002.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,15978.22,distant
staging.raw_idp_2024_mesures_qualite_globale,1183,488755.0,432002.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,15978.22,distant
staging.raw_idp_2024_mesures_qualite_globale,1184,488755.0,432002.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,15978.22,distant
staging.raw_idp_2024_mesures_qualite_globale,1185,488755.0,432002.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,15978.22,distant
staging.raw_idp_2024_mesures_qualite_globale,1186,488755.0,432002.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,15978.22,distant
staging.raw_idp_2024_mesures_qualite_globale,1187,488755.0,432002.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,15978.22,distant
staging.raw_idp_2024_mesures_qualite_globale,1188,488755.0,432002.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,619,473637.0,426830.0,15978.22,distant
staging.raw_idp_2024_mesures_qualite_globale,1189,542391.0,399831.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1023,543300.0,399700.0,918.391,distant
staging.raw_idp_2024_mesures_qualite_globale,119,413977.0,438108.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1292,411255.0,436360.0,3234.932,distant
staging.raw_idp_2024_mesures_qualite_globale,1190,542391.0,399831.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1023,543300.0,399700.0,918.391,distant
staging.raw_idp_2024_mesures_qualite_globale,1191,542391.0,399831.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1023,543300.0,399700.0,918.391,distant
staging.raw_idp_2024_mesures_qualite_globale,1192,542391.0,399831.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1023,543300.0,399700.0,918.391,distant
staging.raw_idp_2024_mesures_qualite_globale,1193,542391.0,399831.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1023,543300.0,399700.0,918.391,distant
staging.raw_idp_2024_mesures_qualite_globale,1194,542391.0,399831.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1023,543300.0,399700.0,918.391,distant
staging.raw_idp_2024_mesures_qualite_globale,1195,542391.0,399831.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1023,543300.0,399700.0,918.391,distant
staging.raw_idp_2024_mesures_qualite_globale,1196,542391.0,399831.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1023,543300.0,399700.0,918.391,distant
staging.raw_idp_2024_mesures_qualite_globale,1197,542391.0,399831.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1023,543300.0,399700.0,918.391,distant
staging.raw_idp_2024_mesures_qualite_globale,1198,542391.0,399831.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1023,543300.0,399700.0,918.391,distant
staging.raw_idp_2024_mesures_qualite_globale,1199,542391.0,399831.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1023,543300.0,399700.0,918.391,distant
staging.raw_idp_2024_mesures_qualite_globale,12,404650.0,423453.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1000,396617.0,425212.0,8223.331,distant
staging.raw_idp_2024_mesures_qualite_globale,120,413977.0,438108.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1292,411255.0,436360.0,3234.932,distant
staging.raw_idp_2024_mesures_qualite_globale,1200,542391.0,399831.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1023,543300.0,399700.0,918.391,distant
staging.raw_idp_2024_mesures_qualite_globale,1201,542391.0,399831.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1023,543300.0,399700.0,918.391,distant
staging.raw_idp_2024_mesures_qualite_globale,1202,542391.0,399831.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1023,543300.0,399700.0,918.391,distant
staging.raw_idp_2024_mesures_qualite_globale,1203,542391.0,399831.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1023,543300.0,399700.0,918.391,distant
staging.raw_idp_2024_mesures_qualite_globale,1204,542391.0,399831.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1023,543300.0,399700.0,918.391,distant
staging.raw_idp_2024_mesures_qualite_globale,1205,542391.0,399831.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1023,543300.0,399700.0,918.391,distant
staging.raw_idp_2024_mesures_qualite_globale,1206,542391.0,399831.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1023,543300.0,399700.0,918.391,distant
staging.raw_idp_2024_mesures_qualite_globale,1207,542391.0,399831.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1023,543300.0,399700.0,918.391,distant
staging.raw_idp_2024_mesures_qualite_globale,1208,526290.0,432860.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,11301.319,distant
staging.raw_idp_2024_mesures_qualite_globale,1209,526290.0,432860.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,11301.319,distant
staging.raw_idp_2024_mesures_qualite_globale,121,413977.0,438108.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1292,411255.0,436360.0,3234.932,distant
staging.raw_idp_2024_mesures_qualite_globale,1210,526290.0,432860.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,11301.319,distant
staging.raw_idp_2024_mesures_qualite_globale,1211,526290.0,432860.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,11301.319,distant
staging.raw_idp_2024_mesures_qualite_globale,1212,526290.0,432860.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,11301.319,distant
staging.raw_idp_2024_mesures_qualite_globale,1213,526290.0,432860.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,11301.319,distant
staging.raw_idp_2024_mesures_qualite_globale,1214,526290.0,432860.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,11301.319,distant
staging.raw_idp_2024_mesures_qualite_globale,1215,526290.0,432860.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,11301.319,distant
staging.raw_idp_2024_mesures_qualite_globale,1216,526290.0,432860.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,11301.319,distant
staging.raw_idp_2024_mesures_qualite_globale,1217,526290.0,432860.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,11301.319,distant
staging.raw_idp_2024_mesures_qualite_globale,1218,526290.0,432860.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,11301.319,distant
staging.raw_idp_2024_mesures_qualite_globale,1219,526290.0,432860.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,11301.319,distant
staging.raw_idp_2024_mesures_qualite_globale,122,413977.0,438108.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1292,411255.0,436360.0,3234.932,distant
staging.raw_idp_2024_mesures_qualite_globale,1220,526290.0,432860.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,11301.319,distant
staging.raw_idp_2024_mesures_qualite_globale,1221,526290.0,432860.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,11301.319,distant
staging.raw_idp_2024_mesures_qualite_globale,1222,526290.0,432860.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,11301.319,distant
staging.raw_idp_2024_mesures_qualite_globale,1223,526290.0,432860.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,11301.319,distant
staging.raw_idp_2024_mesures_qualite_globale,1224,526290.0,432860.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,11301.319,distant
staging.raw_idp_2024_mesures_qualite_globale,1225,526290.0,432860.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,11301.319,distant
staging.raw_idp_2024_mesures_qualite_globale,1226,526290.0,432860.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,11301.319,distant
staging.raw_idp_2024_mesures_qualite_globale,1227,531818.0,441685.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,1460.298,distant
staging.raw_idp_2024_mesures_qualite_globale,1228,531818.0,441685.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,1460.298,distant
staging.raw_idp_2024_mesures_qualite_globale,1229,531818.0,441685.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,1460.298,distant
staging.raw_idp_2024_mesures_qualite_globale,123,413977.0,438108.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1292,411255.0,436360.0,3234.932,distant
staging.raw_idp_2024_mesures_qualite_globale,1230,531818.0,441685.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,1460.298,distant
staging.raw_idp_2024_mesures_qualite_globale,1231,531818.0,441685.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,1460.298,distant
staging.raw_idp_2024_mesures_qualite_globale,1232,531818.0,441685.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,1460.298,distant
staging.raw_idp_2024_mesures_qualite_globale,1233,531818.0,441685.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,1460.298,distant
staging.raw_idp_2024_mesures_qualite_globale,1234,531818.0,441685.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,1460.298,distant
staging.raw_idp_2024_mesures_qualite_globale,1235,531818.0,441685.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,1460.298,distant
staging.raw_idp_2024_mesures_qualite_globale,1236,531818.0,441685.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,1460.298,distant
staging.raw_idp_2024_mesures_qualite_globale,1237,531818.0,441685.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,1460.298,distant
staging.raw_idp_2024_mesures_qualite_globale,1238,531818.0,441685.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,1460.298,distant
staging.raw_idp_2024_mesures_qualite_globale,1239,531818.0,441685.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,1460.298,distant
staging.raw_idp_2024_mesures_qualite_globale,124,413977.0,438108.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1292,411255.0,436360.0,3234.932,distant
staging.raw_idp_2024_mesures_qualite_globale,1240,531818.0,441685.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,1460.298,distant
staging.raw_idp_2024_mesures_qualite_globale,1241,531818.0,441685.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,1460.298,distant
staging.raw_idp_2024_mesures_qualite_globale,1242,531818.0,441685.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,1460.298,distant
staging.raw_idp_2024_mesures_qualite_globale,1243,531818.0,441685.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,1460.298,distant
staging.raw_idp_2024_mesures_qualite_globale,1244,531818.0,441685.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,1460.298,distant
staging.raw_idp_2024_mesures_qualite_globale,1245,531818.0,441685.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,2808,531233.0,443023.0,1460.298,distant
staging.raw_idp_2024_mesures_qualite_globale,1246,504514.0,431747.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,3551,508686.0,431138.0,4216.215,distant
staging.raw_idp_2024_mesures_qualite_globale,1247,504514.0,431747.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,3551,508686.0,431138.0,4216.215,distant
staging.raw_idp_2024_mesures_qualite_globale,1248,504514.0,431747.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,3551,508686.0,431138.0,4216.215,distant
staging.raw_idp_2024_mesures_qualite_globale,1249,504514.0,431747.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,3551,508686.0,431138.0,4216.215,distant
staging.raw_idp_2024_mesures_qualite_globale,125,413977.0,438108.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,1292,411255.0,436360.0,3234.932,distant
staging.raw_idp_2024_mesures_qualite_globale,1250,504514.0,431747.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,3551,508686.0,431138.0,4216.215,distant
staging.raw_idp_2024_mesures_qualite_globale,1251,504514.0,431747.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,3551,508686.0,431138.0,4216.215,distant
staging.raw_idp_2024_mesures_qualite_globale,1252,504514.0,431747.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,3551,508686.0,431138.0,4216.215,distant
staging.raw_idp_2024_mesures_qualite_globale,1253,504514.0,431747.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,3551,508686.0,431138.0,4216.215,distant
staging.raw_idp_2024_mesures_qualite_globale,1254,504514.0,431747.0,staging.raw_idp_2024_mesures_qualite_marche_cadre,3551,508686.0,431138.0,4216.215,distant
